county_fips_code,year,unit_desc,Value
17175,2017,$,106000.0
17175,2012,$,157000.0
17175,2007,$,299000.0
17179,2017,$,653000.0
17203,2017,$,1236000.0
17203,2012,$,879000.0
17203,2007,$,776000.0
17019,2017,$,1164000.0
17019,2012,$,1452000.0
17019,2007,$,819000.0
17053,2017,$,277000.0
17053,2012,$,2344000.0
17053,2007,$,885000.0
17075,2017,$,3049000.0
17075,2012,$,2955000.0
17075,2007,$,2809000.0
17091,2017,$,1366000.0
17091,2012,$,3180000.0
17091,2007,$,2958000.0
17105,2017,$,1966000.0
17105,2012,$,4498000.0
17105,2007,$,3354000.0
17183,2017,$,660000.0
17183,2012,$,1309000.0
17183,2007,$,935000.0
17005,2017,$,2724000.0
17005,2012,$,6575000.0
17005,2007,$,8165000.0
17017,2017,$,375000.0
17017,2012,$,418000.0
17017,2007,$,783000.0
17021,2017,$,674000.0
17021,2012,$,572000.0
17021,2007,$,1133000.0
17061,2017,$,576000.0
17061,2012,$,1044000.0
17061,2007,$,1487000.0
17083,2017,$,194000.0
17117,2017,$,1758000.0
17117,2012,$,2269000.0
17119,2012,$,9199000.0
17119,2007,$,8604000.0
17135,2017,$,2443000.0
17135,2012,$,4499000.0
17135,2007,$,3846000.0
17137,2012,$,749000.0
17137,2007,$,1771000.0
17149,2017,$,1256000.0
17149,2012,$,1832000.0
17167,2017,$,697000.0
17167,2012,$,485000.0
17167,2007,$,497000.0
17171,2012,$,1217000.0
17171,2007,$,1130000.0
17023,2017,$,1156000.0
17023,2012,$,1420000.0
17023,2007,$,1301000.0
17025,2017,$,6273000.0
17025,2012,$,6008000.0
17025,2007,$,3003000.0
17029,2007,$,483000.0
17033,2017,$,2153000.0
17033,2012,$,2509000.0
17033,2007,$,2094000.0
17035,2007,$,1064000.0
17041,2017,$,269000.0
17041,2007,$,288000.0
17045,2017,$,101000.0
17045,2007,$,647000.0
17049,2017,$,1824000.0
17049,2012,$,4588000.0
17049,2007,$,5070000.0
17051,2017,$,1872000.0
17051,2012,$,4038000.0
17051,2007,$,6075000.0
17079,2007,$,2164000.0
17101,2017,$,1609000.0
17101,2012,$,5121000.0
17121,2012,$,6650000.0
17121,2007,$,9297000.0
17139,2017,$,213000.0
17139,2012,$,155000.0
17139,2007,$,323000.0
17159,2017,$,2696000.0
17159,2007,$,3861000.0
17173,2012,$,3082000.0
17173,2007,$,3336000.0
17003,2007,$,603000.0
17027,2017,$,7410000.0
17027,2012,$,13374000.0
17027,2007,$,10992000.0
17077,2017,$,4870000.0
17077,2012,$,7290000.0
17077,2007,$,2943000.0
17133,2017,$,7700000.0
17133,2012,$,12427000.0
17133,2007,$,6896000.0
17145,2017,$,8063000.0
17145,2012,$,8307000.0
17145,2007,$,5086000.0
17153,2012,$,2048000.0
17153,2007,$,1561000.0
17157,2017,$,10974000.0
17157,2012,$,17209000.0
17157,2007,$,8569000.0
17163,2017,$,4555000.0
17163,2012,$,11029000.0
17163,2007,$,8961000.0
17181,2007,$,447000.0
17189,2017,$,15946000.0
17189,2012,$,29210000.0
17189,2007,$,18577000.0
17199,2017,$,519000.0
17199,2012,$,336000.0
17199,2007,$,243000.0
17047,2017,$,1287000.0
17047,2007,$,1288000.0
17055,2007,$,3116000.0
17059,2017,$,2121000.0
17059,2012,$,3111000.0
17059,2007,$,1890000.0
17065,2017,$,3287000.0
17065,2012,$,5700000.0
17065,2007,$,3651000.0
17069,2017,$,36000.0
17081,2017,$,5618000.0
17081,2012,$,7304000.0
17081,2007,$,4144000.0
